Season,TeamID,odds,pct,act_pct
2015,1434,50000,0.001996007984031936,0.0013518736055317512
2015,1107,100000,9.99000999000999e-4,6.766120643071004e-4
2015,1138,100000,9.99000999000999e-4,6.766120643071004e-4
2015,1308,100000,9.99000999000999e-4,6.766120643071004e-4
2015,1461,100000,9.99000999000999e-4,6.766120643071004e-4
2015,1125,250000,3.9984006397441024e-4,2.708071476894872e-4
2015,1157,250000,3.9984006397441024e-4,2.708071476894872e-4
2015,1214,250000,3.9984006397441024e-4,2.708071476894872e-4
2015,1248,250000,3.9984006397441024e-4,2.708071476894872e-4
2015,1264,250000,3.9984006397441024e-4,2.708071476894872e-4
2015,1295,250000,3.9984006397441024e-4,2.708071476894872e-4
2015,1316,250000,3.9984006397441024e-4,2.708071476894872e-4
2015,1352,250000,3.9984006397441024e-4,2.708071476894872e-4
2015,1411,250000,3.9984006397441024e-4,2.708071476894872e-4
2015,1459,250000,3.9984006397441024e-4,2.708071476894872e-4
2014,1163,9500,0.010416666666666666,0.008028421895931195
2014,1246,5000,0.0196078431372549,0.015112323568811661
2014,1196,550,0.15384615384615385,0.11857361569375303
2014,1458,2200,0.043478260869565216,0.03350993486997368
2014,1112,800,0.1111111111111111,0.08563650022326608
2014,1277,550,0.15384615384615385,0.11857361569375303
2014,1276,3500,0.027777777777777776,0.02140912505581652
2014,1173,50000,0.001996007984031936,0.0015383802435317258
2014,1257,550,0.15384615384615385,0.11857361569375303
2014,1438,1500,0.0625,0.04817053137558717
2014,1417,3500,0.027777777777777776,0.02140912505581652
2014,1124,9000,0.01098901098901099,0.008469543978125217
2014,1235,3000,0.03225806451612903,0.024862209742238538
2014,1397,20000,0.004975124378109453,0.00383447015925072
2014,1361,8500,0.011627906976744186,0.008961959325690636
2014,1390,30000,0.0033222591362126247,0.0025605598073401817
2014,1242,1300,0.07142857142857142,0.0550520358578139
2014,1455,1500,0.0625,0.04817053137558717
2014,1393,1800,0.05263157894736842,0.040564658000494455
2014,1437,3000,0.03225806451612903,0.024862209742238538
2014,1166,4000,0.024390243902439025,0.018798256146570602
2014,1314,7500,0.013157894736842105,0.010141164500123614
2014,1338,10000,0.009900990099009901,0.0076309752674197494
2014,1332,10000,0.009900990099009901,0.0076309752674197494
2014,1400,12000,0.008264462809917356,0.006369657041399956
2014,1387,12500,0.007936507936507936,0.006116892873090434
2014,1272,12500,0.007936507936507936,0.006116892873090434
2014,1211,15000,0.006622516556291391,0.005104162264962879
2014,1217,50000,0.001996007984031936,0.0015383802435317258
